businessId,id,name,genre,isopen,stars
2936,9_OPjioLbD9Q_zAeHfv6kw,The Red Pot,"Chinese, Hot Pot, Seafood, Restaurants",1,3.5
2937,LPhFORzrfa5_c6o2YXLBUA,Brazwell's Premium Pub,"American (New), Restaurants",0,2.5
2938,sAc5cKro8LKjIhzeLfl6Wg,KiKu Revolving Sushi,"Restaurants, Korean, Sushi Bars, Japanese, Food",1,3.5
2939,JFNv5sKeKAf1ZVPnfbzpXw,East West Pizzeria,"Food Delivery Services, Pizza, Event Planning & Services, Restaurants, Caterers, Chicken Wings, Italian, Food",1,4.0
2940,bQ2uuNkOxgUQRM7Y7RJDXQ,Isabel's Amor,"Mexican, Restaurants",1,4.0
2941,IqCvkoDvvImXuzGrpeiDMA,Border Grill,"Seafood, Breakfast & Brunch, Tapas/Small Plates, Mexican, Restaurants",0,4.5
2942,xJzJpTYC_1k_EE0AWTOPXw,Century 16 South Point,"Arts & Entertainment, Cinema",1,3.5
2943,m4yD7dvz998cXM51GbRL_Q,Mel's Diner,"Restaurants, Coffee & Tea, Diners, American (Traditional), Food",1,3.5
2944,6SAfQKe2oM5g_EtcYXyAMg,Ajisen Ramen,"Japanese, Restaurants, Ramen",1,3.5
2945,7VfktTKK-ixMGdS2K71Urw,All-American K-9 Dog Training,"Pet Services, Pets, Pet Sitting, Pet Training, Pet Boarding",1,5.0
2946,SuugmVDsQ8YhfdOJYSuSmw,Outback Steakhouse,"Steakhouses, Restaurants",1,3.5
2947,6kkxRV8H9SQLybj0xnEbMw,Green Valley Ranch Resort & Spa,"Casinos, Steakhouses, Hotels & Travel, Resorts, Sports Bars, Nightlife, Arts & Entertainment, Buffets, Event Planning & Services, Restaurants, Day Spas, Bars, Hotels, Beauty & Spas, Seafood",1,3.5
2948,pNYrI9kmAvv1TmAmSoJ23A,Golden Phoenix Chinese Cuisine,"Chinese, Restaurants",1,3.0
2949,DIVF4oo86EGupm5CC60sZg,Hunters Landing Bar Grill Hub Restaurant,"Restaurants, Comfort Food, Nightlife, Canadian (New), Bars",1,3.5
2950,ZvtELJTUOh0yRrPxyyiakQ,Oregano's Pizza Bistro,"Italian, Restaurants, Pizza",1,4.0
2951,-b94nkPVLQw95zgtDhcpYA,The Works Gourmet Burger Bistro,"Burgers, Restaurants",1,3.5
2952,xWq3LQw8w4OIK-fSiGwNLg,Fat Boy,"Burgers, Mexican, Pizza, Restaurants, Cheesesteaks",1,4.5
2953,d9wSnfW2kaJR-_auyK9G4A,Heard Museum,"Arts & Entertainment, Museums",1,4.0
2954,mRsb657hi4iQcb0r5_VlYw,Arizona Charlie's Boulder,"American (New), Arts & Entertainment, Hotels, Hotels & Travel, RV Parks, Event Planning & Services, Restaurants, Casinos",1,2.5
2955,y9hgPwF68tpWEp6onX-3TQ,Desert Eagle Brewing Company,"Local Flavor, Food, Brewpubs, American (Traditional), Breweries, Restaurants, Pizza",1,3.5
2956,O_C-2kZMHGnq3ZDL_OaG6Q,Morels French Steakhouse & Bistro,"Bars, Nightlife, Steakhouses, Lounges, Restaurants, French",1,3.5
2957,xL9EhlYVMSe2mdkisYjXog,The Halal Guys,"Desserts, Restaurants, Food, Food Stands, Halal, Middle Eastern",1,3.0
2958,XZbuPXdyA0ZtTu3AzqtQhg,Mesa Grill,"American (Traditional), Restaurants, Mexican, New Mexican Cuisine, Barbeque, Spanish, Southern, Tex-Mex, American (New)",1,4.0
2959,lqCJiHlxzRpuYt-u_XQUvg,Cinemark Mesa 16,"Cinema, Arts & Entertainment",1,4.0
2960,HztdZr0Xb8yjDalXPqWXBA,Sweeties Candy of Arizona,"Candy Stores, Specialty Food, Food, Beverage Store",1,4.5
2961,Gr-2oBg4XyduSKbvnE-i9g,Salt & Lime Modern Mexican Grill,"Food, Restaurants, Salad, Mexican, Beer, Wine & Spirits",1,3.5
2962,XMNdO9lFw3lSPO4gCH_qvQ,Tender Bar & Kitchen,"Restaurants, American (New), American (Traditional), Cocktail Bars, Bars, Nightlife",0,3.5
2963,WGkqfp1-3130v8xhCb3APg,Taco Tontos,"Restaurants, Mexican",1,3.5
2964,yxdmX8dXk5Se9zJ4WAW1pw,Vegetarian Haven,"Vegetarian, Restaurants, Vegan",1,4.0
2965,I1gRYCt2exnOMsTr-lEJVA,Squeeze In,"Breakfast & Brunch, American (Traditional), Restaurants, Burgers",1,4.5
2966,-YGQwikbX2fXUIjyegR7pw,Angelique's Family Restaurant,"Breakfast & Brunch, Restaurants",1,4.5
2967,x7RRLRKyKdME9X3GuR5-5w,Macayo's Mexican Table,"Mexican, Restaurants, Nightlife, Bars",1,2.5
2968,0QHMAUi6NdOUZ1ckXq0-sA,Rainforest Café,"American (Traditional), Restaurants",0,2.5
2969,rO3lZpVSoRMhhd0AEJBjlg,Sunrise House,"Restaurants, Korean",1,4.0
2970,wRPPrmpvYowLHXmftrT5YA,Trader Joe's,"Specialty Food, Food, Beer, Wine & Spirits, Flowers & Gifts, Shopping, Grocery, Florists",1,4.0
2971,G24p1oGGfY3t-m8Z2lPCaQ,Tinuno,"Restaurants, Filipino",1,4.0
2972,O75Lh99ZO6HCIqVVR-p9wg,Red,"Nightlife, Japanese, Lounges, Italian, Bars, Restaurants, Sushi Bars, Vegan",0,4.0
2973,LjTK9yifZBHgj2HZn8Znww,Vine Tavern & Eatery,"Restaurants, Bars, Food, Beer, Wine & Spirits, Nightlife, American (Traditional), Irish, Gastropubs",1,3.5
2974,7T3WU-Up01pgCeygbc_K-A,Dagu Rice Noodle-Downtown,"Restaurants, Noodles, Chinese",1,3.0
2975,kgmVm_ZbJsJpSye27xccvg,Killingtons Restaurant & Pub,"American (Traditional), Restaurants, Gastropubs",1,4.0
2976,rbYh1ue3YpdOt1GIUs2YBg,Tacos Tijuana,"Restaurants, Food, Tacos, Mexican, Food Trucks",1,4.5
2977,5foBHyoMbLFanSck9Zp2PQ,Pho 88 Vietnamese Restaurant,"Vietnamese, Restaurants",1,3.0
2978,qKS7YV76te6olKnA_aMPTg,Wildfish Seafood Grille,"Jazz & Blues, Nightlife, Restaurants, Arts & Entertainment, American (Traditional), Wine Bars, Steakhouses, Bars, Seafood",0,4.0
2979,hojZyJk1Wf2UE2CpG7cgIg,Freddy's Frozen Custard & Steakburgers,"Restaurants, Burgers, Ice Cream & Frozen Yogurt, Fast Food, Food",1,4.0
2980,wpnLPAnkMEb1NpC3xiD_qg,Aloha Specialties,"Filipino, Asian Fusion, Hawaiian, Restaurants, Japanese",1,4.0
2981,-RJ216TTIghZshCkUlD1WQ,Sushi Takashi,"Izakaya, Tapas/Small Plates, Sushi Bars, Restaurants, Japanese",1,4.5
2982,I9nziYEw4YIFjr3ZDBpFog,Abyssinia Restaurant and Cafe,"Food, African, Coffee & Tea, Restaurants, Ethiopian",1,4.5
2983,-kIscN8I29eXMPkvyyxmRQ,Zookz Sandwiches,"Restaurants, Sandwiches, Breakfast & Brunch",1,4.5
2984,6g8S6V0iyYu6QMvt0QfIqA,Heck's Cafe,"Burgers, Restaurants, Breakfast & Brunch, American (Traditional)",1,3.5
2985,IbsRfrHGK4g5OQd_KFtdkQ,Red's Bar & Grill,"American (Traditional), Breakfast & Brunch, Restaurants, Resorts, Hotels & Travel",1,3.5
2986,HojKatUfX4UHWaPqtl63NQ,Rivea,"Mediterranean, Restaurants, Italian, French",1,4.0
2987,hiceY83htPGn513-IcYWVA,The Proper Pig Smokehouse,"Smokehouse, Food, Food Trucks, Sandwiches, Restaurants, Barbeque",1,4.0
2988,PU-CSnMYXizOS3uhr316eg,Duquesne Incline,"Tours, Public Services & Government, Transportation, Public Transportation, Hotels & Travel, Landmarks & Historical Buildings",1,4.0
2989,fNc1WuGwiT7RhqXUIe4S8A,Sabai Sabai Kitchen and Bar,"Restaurants, Vegan, Tapas/Small Plates, Laotian, Thai",1,4.0
2990,U1ZVgF-kfkvv_rcoe0RglQ,Pho Noodles,"Vietnamese, Restaurants, Noodles",1,4.0
2991,N4BbeIbQNgtUEEMutu9U3w,Famous Dave's Bar-B-Que,"Barbeque, Sandwiches, Comfort Food, Restaurants, Southern, American (Traditional)",1,3.0
2992,08N3bQ7Wtx7j5pdnzOG8dA,Coach & Willie's,"American (New), Sports Bars, Restaurants, Bars, Nightlife",0,3.5
2993,751x5VOYAdTP513ds6_zIA,Camp Bow Wow Las Vegas,"Pet Sitting, Pet Services, Pet Training, Pets, Pet Groomers",1,4.5
2994,tX1fI1TgkvPQNYvwABea0w,Bubble Republic Tea House,"Chinese, Food, Restaurants, Taiwanese, Bubble Tea, Coffee & Tea, Tea Rooms",1,3.0
2995,h2hJyBYCIXU2_om6LYHWHA,Cold Beers & Cheeseburgers,"Bars, Food, Burgers, Restaurants, Chicken Wings, American (Traditional), Nightlife",0,3.5
2996,3gcERaGF0OquFMr-SeVJ7w,Garrett Popcorn Shops,"Popcorn Shops, Specialty Food, Food",1,4.5
2997,b1WGIdd_oSwGYZtC769Shw,Rachel's Kitchen,"Juice Bars & Smoothies, Sandwiches, Food, Restaurants, American (New), Breakfast & Brunch",1,4.0
2998,Wnq5to0-jXyh0-_jRZ6VOQ,Z Tejas,"Tex-Mex, American (Traditional), Mexican, Restaurants",0,3.5
2999,CZKHXlDuy3IagC2W881fyA,The Brickyard Downtown,"Bars, Nightlife, Restaurants, Pubs, American (New), Cocktail Bars",1,4.5
3000,uwBJlA27pNywYTlPBiSqVw,Overlook Grill,"American (Traditional), Seafood, Breakfast & Brunch, Restaurants",1,4.0
3001,blBZJ_UbVb2ieOcktYRuZg,Smashburger,"Restaurants, Fast Food, Burgers",1,3.5
3002,MlUS2LiVNaJBLdK5U565Kw,Five Star Moving,"Home Services, Movers",1,4.5
3003,oRRU93M-gYqcnes16GuZTw,Richis Diner,"Italian, Restaurants, Mediterranean, American (Traditional), Greek",1,3.0
3004,tjqK6lgvoIbRkQ7QuKRAFQ,The Loop,"Music & DVDs, Food, Vinyl Records, Books, Mags, Music & Video, Coffee & Tea, Shopping",1,4.5
3005,4KmrrhtfnngTVFa2d5LAjg,Allegro,"Italian, Restaurants",1,3.5
3006,g6B5hVt6oZRVO2wR4f0sNw,Duck & Decanter,"Restaurants, Bars, Breakfast & Brunch, Wine Bars, Sandwiches, Salad, Nightlife, Delis",1,4.0
3007,ak-f8IV0ZdDeI4oYnjA1Pw,Habaneros Taco Grill,"Mexican, Tacos, Fast Food, Restaurants",1,4.0
3008,pfyH89xsKRasjCp1j9z3vw,Kumo Japanese Seafood Buffet,"Restaurants, Buffets, Japanese, Sushi Bars",1,3.5
3009,NQhPS0MUKJgBUB6PTLlmzA,Pho Bosa,"Soup, Restaurants, Vietnamese",1,4.0
3010,S_5VQYMMa4aD3NzgYLkvhg,Mochiko Chicken,"American (New), Hawaiian, Chicken Shop, Chicken Wings, Comfort Food, Asian Fusion, Restaurants, Food, Barbeque, Bubble Tea, American (Traditional), Southern",1,4.5
3011,w_Cw1-80276SAhHw2LJqFQ,WingNutz,"Grocery, Food, Bars, Sandwiches, Nightlife, Chicken Wings, Pubs, Sports Bars, Burgers, Restaurants",1,3.5
3012,VBcmyBxAPcpzbbnPbFfttA,La Bettola di Terroni,"Italian, Restaurants, Food",1,3.5
3013,iAu8s96GKQ73Xe7j_2GyCQ,Jackson's Bar & Grill,"Salad, Bars, American (Traditional), Restaurants, Arts & Entertainment, Nightlife, Sports Bars, Casinos",1,4.0
3014,thlQQwjsT6RmoqzoD87UqQ,Kelly Cardenas Salon - Las Vegas,"Professional Services, Hair Salons, Beauty & Spas",1,4.5
3015,8rlTOw0IA1TENURMBJpaXw,Morning Glory Cafe,"Breakfast & Brunch, Food, Sandwiches, Salad, Restaurants, American (New), Coffee & Tea",1,4.0
3016,Z-e2StSSaqKT2gaHY_bBtQ,16-Bit Bar+Arcade,"Bars, Arcades, Nightlife, Arts & Entertainment",1,4.0
3017,bNHeKmkBx5emT9xLfdWyjw,Tokyo Sushi,"Restaurants, Japanese, Sushi Bars",1,4.0
3018,eYzm1jUK0GsI2KOLTt2PbQ,Bâton Rouge Steakhouse & Bar,"Restaurants, Gluten-Free, Steakhouses, Seafood, Barbeque",0,3.0
3019,-95mbLJsa0CxXhpaNL4LvA,The Perfect Scoop & Boba Tea,"Desserts, Coffee & Tea, Ice Cream & Frozen Yogurt, Bubble Tea, Food, Juice Bars & Smoothies, Food Delivery Services",1,3.5
3020,nMaIIKEAW2cTEWbEyeFyXQ,Surang's Thai Kitchen,"Thai, Restaurants, Salad, Soup",1,4.5
3021,wsmVIHJEi9J_38dXx2qLKA,Bunky's Cafe,"Greek, Mediterranean, Italian, Restaurants, Moroccan",0,4.0
3022,qKys2eEhVt5A7NUYMn7o7Q,Burger Lounge,"American (New), Burgers, Restaurants",1,3.5
3023,AAekuF59Qr84gAh18o9njg,Savor Cafe & Catering,"Restaurants, Burgers, American (New), Southern, Soul Food, Comfort Food, American (Traditional)",0,4.0
3024,LeuGZImVz_IG1e-SMYTSXw,Blush Boutique Nightclub,"Bars, Lounges, Dance Clubs, Nightlife",0,3.5
3025,n_o2DAmDBAZ-RjVDSY-5uQ,Ruth's Chris Steak House,"Steakhouses, Restaurants, Seafood",1,4.0
3026,jBz_VwcQR3hWw5-DG1wurQ,Alforno Bakery & Cafe,"Restaurants, Desserts, Cafes, Bakeries, Coffee & Tea, Food",1,4.0
3027,nzbQXU2x7O8oucKGthUT3g,Grimaldi's Pizzeria,"Pizza, Restaurants",1,3.5
3028,j9cVHTAIkliYQp4XoVcsnQ,The Harp Pub,"Pubs, Restaurants, Nightlife, Irish Pub, Sports Bars, Irish, Bars",1,3.5
3029,fzHBvd0HZm1yB3UIMqZ3bA,Ding Tai Fung,"Dim Sum, Ethnic Food, Food, Restaurants, Chicken Wings, Specialty Food, Chinese",1,3.5
3030,3PsmvwxetLz1Tzb-6mNhgA,P.F. Chang's,"Asian Fusion, Gluten-Free, Restaurants, Chinese",1,3.0
3031,DuS8fop8yN6Fa_hIFZJVLw,Applebee's Grill + Bar,"Restaurants, Sports Bars, Chicken Wings, Burgers, Bars, American (Traditional), Steakhouses, Beer, Wine & Spirits, Nightlife, Food",0,2.5
3032,Cr4ipI-tr-R8Q0NilkWNkA,MIX,"Restaurants, Nightlife, French, Bars, American (New), Lounges",0,4.0
3033,sl5ak_xmGQmk7pYEIw5cEA,Cafe Rumba,"Mexican, Restaurants",1,4.0
3034,1x8_aJQ-iqvymhRK3SNbLg,Sharky's Tacos & Tequila,"Mexican, Sports Bars, American (Traditional), Tacos, Restaurants, Nightlife, Bars",1,3.0
3035,JN1hr0mtzva6eMU9qeAWsQ,The Street Boba Café,"Bubble Tea, Coffee & Tea, Desserts, Juice Bars & Smoothies, Food",1,4.5
3036,d3zW_b-JWlxMneNn7K9xew,Streets of New York,"Italian, Sandwiches, Pizza, Restaurants",1,3.0
3037,Z1E36owKeeZKDL-9ZuanJw,TC's Rib Crib,"Barbeque, Waffles, Restaurants, Caterers, Event Planning & Services, Southern, Soul Food",1,3.5
3038,ccoflrCjKB_D06Cc3vC6Ng,Winking Lizard Tavern,"Chicken Wings, Nightlife, Restaurants, Bars, Pubs",0,3.5
3039,vZaCTy1k35_Mi82Fsg9dkQ,Well & Being at the Fairmont Scottsdale Princess,"Event Planning & Services, Hotels & Travel, Hotels, Beauty & Spas, Day Spas, Massage",1,4.0
3040,4XeNjQdqG8_2lEDS2CNp2A,Siena Suites,"Event Planning & Services, Hotels & Travel, Hotels",1,2.0
3041,q9RzVkw_pvk4upiHv0EUvg,The Nerd,"Active Life, Pool Halls, Arts & Entertainment, Arcades, Bars, Bowling, Nightlife, Pool & Billiards, Shopping",1,3.0
3042,1WD2WT0klJT7t-zL5ZmfUw,Cracker Barrel Old Country Store,"Event Planning & Services, American (Traditional), Caterers, Restaurants, Comfort Food, Salad, Breakfast & Brunch, Southern, Desserts, Food",1,3.0
3043,xiNJk32NYbXdL-T3PzE3lQ,Salon D'Shayn,"Skin Care, Beauty & Spas, Eyelash Service, Hair Salons, Hair Removal",0,4.5
3044,YzWB7zn0b40Ijw1tkBnt0A,Acura Of Peoria,"Auto Repair, Auto Parts & Supplies, Automotive, Car Dealers",1,3.0
3045,VtmNIqIxPNiOcp9J5e4xqw,Arizona Pest Squad,"Professional Services, Pest Control, Local Services",1,4.5
3046,ebL8hN0iieaa3rClnDfLlw,Thai Chili 2 Go,"Thai, Restaurants",1,3.5
3047,2lUp2T09MltaVT5awHRElA,I. C. China Bistro,"Restaurants, Chinese",1,4.5
3048,mC263CTDDRaeqg-pFju4Xw,Brothers Pizza,"Pizza, Italian, Burgers, Chicken Wings, Restaurants",1,4.5
3049,5zHi8eQhO7sO3N15zHgkUg,Even Stevens Sandwiches,"Restaurants, Gluten-Free, Breakfast & Brunch, Salad, Sandwiches",1,4.0
3050,itNoMqRVItV-1gR8zS-uaQ,Pete's Fish And Chips,"American (Traditional), Fish & Chips, Seafood, Restaurants",1,2.5
3051,ID5wWJ9C7G0hfbQilvlfxA,La Comida,"Bars, Tacos, Mexican, Restaurants, Cocktail Bars, Nightlife",1,3.5
3052,znH36RmIAI4wcHy9WiEO5Q,Dieci,"Restaurants, Italian",0,4.5
3053,95CCHowiE0W_ovv5-9lQAQ,Fat Boy,"Restaurants, Burgers, Mexican, Pizza",1,4.5
3054,czJKX4DmZR_1JeRmPcnmbQ,Las Palmas Carniceria,"Restaurants, Shopping, Food, Mexican",1,4.5
3055,D87tFO-R6U8f4-e0r4Zq_g,Yorkville Crepes,"Creperies, Cafes, French, Restaurants, Desserts, Food",1,3.5
3056,F1odkZWmcXGylij8HjRq6Q,VBGB Beer Hall and Garden,"Pets, American (New), Beer, Wine & Spirits, German, Food, Beer Gardens, Bars, Nightlife, Pretzels, Arts & Entertainment, Music Venues, Restaurants",1,4.5
3057,PWGIAIXAoh91nayfIOQMTQ,Panera Bread,"Soup, Salad, Breakfast & Brunch, Restaurants, Food, Sandwiches, Bakeries, Bagels",1,3.5
3058,9d0OggD2_SleuHmHwPExdA,The Steamie Weenie,"Fast Food, American (Traditional), Hot Dogs, Restaurants",1,4.5
3059,vqGzBf3rU46zrVKFHauLJA,Spa Mio,"Day Spas, Hair Salons, Beauty & Spas",1,4.5
3060,SIVi2UQp1UT0lMIoqHP0QA,Rainforest Cafe,"Party & Event Planning, American (New), Restaurants, Event Planning & Services, American (Traditional)",1,2.5
3061,pHJu8tj3sI8eC5aIHLFEfQ,Nora's Italian Cuisine,"Caterers, Nightlife, Bars, Wine Bars, Venues & Event Spaces, Pizza, Cocktail Bars, Italian, Restaurants, Event Planning & Services",1,4.0
3062,XndboLEYVjm3v6MQQM-TtQ,Gila River Arena,"Arts & Entertainment, Stadiums & Arenas",1,4.0
3063,VYuMUCoN6LWTxM80_itq1Q,Wolfley's Neighborhood Grill,"Chicken Wings, Restaurants, Burgers, American (Traditional)",0,3.5
3064,CSe9FpalbwGzQcp_h5BVxg,Grace Garden,"Restaurants, Chinese, American (Traditional)",1,4.0
3065,Kykw3ho8wHtLV6gr9qbWTg,Picazzo's Healthy Italian Kitchen,"Pizza, Restaurants, Gluten-Free, Food, Italian",1,4.0
3066,izl2fi4Ya2W3GqpQ928oSQ,Nathan Burton Comedy Magic,"Arts & Entertainment, Performing Arts",1,4.0
3067,xrA53WYhRCml2bMfpQ_Hig,La Palma,"Italian, Restaurants",1,3.5
3068,aYyj9OdH059CoEXadmldXA,Bonsai Japanese Steak & Sushi,"Teppanyaki, Steakhouses, Japanese, Sushi Bars, Restaurants",1,4.0
3069,YfeTH4jtz_gpWz0QRYJFnQ,Sugar Marmalade,"Chinese, Taiwanese, Food, Desserts, Restaurants",1,3.5
3070,13RpfoJXpRseXTW_RyEyPQ,Essence Cannabis Dispensary,"Medical Centers, Naturopathic/Holistic, Cannabis Dispensaries, Cannabis Clinics, Health & Medical, Shopping, Doctors",1,4.0
3071,c06xDgPtZDKsI-w0Z_eujg,Juan's Flaming Fajitas and Cantina,"Mexican, Restaurants",1,5.0
3072,puQ2WGO0L2KvKqNQCJYZRw,Loving Hut Tempe,"Vegetarian, Soup, Vegan, Noodles, American (Traditional), Asian Fusion, Restaurants",1,4.5
3073,XE6kf2bviFBdGmVI_SJpmA,Hogs and Heifers,"Dive Bars, Bars, Nightlife",1,3.0
3074,WX8cx6tfFcEn0cK4cIbWag,Mercato Della Pescheria,"Italian, Modern European, Restaurants, Seafood, Mediterranean, Pizza",1,4.0
3075,SP7H3zPArNvbHKQW0c_gpA,High Thai'd,"Thai, Restaurants, Asian Fusion",1,3.5
3076,02giJIMo2sfua2wHfCbG-A,Tea Space Sunset Park,"Bubble Tea, Juice Bars & Smoothies, Desserts, Food, Tea Rooms, Coffee & Tea",1,4.5
3077,ICdoTODBaprN0UReete9VQ,Big B's Texas BBQ,"Sandwiches, Restaurants, Salad, American (Traditional), Southern, Barbeque",1,4.5
3078,gHq85iAANw1eIOVzkzRrpg,Metro Diner,"Restaurants, Diners, Breakfast & Brunch, American (Traditional)",1,4.5
3079,gZvwCOaMhxFXXNvy1q9_LA,Marusan Comptoir Japonais,"Japanese, Restaurants",1,4.5
3080,G64LZzcDOBzR55jn2yRKYw,J. Gumbo's,"Fast Food, Cajun/Creole, Restaurants, Soul Food",1,3.5
3081,iBuh1wqpib8G_GdHpedckg,APS,Public Services & Government,1,1.0
3082,85o8XAZDoPmRqHFhdJLAGg,Song Lynn,"Vegetarian, Vietnamese, Restaurants",1,4.5
3083,-6U5r96gk6gQJLgipOn1ug,Toyota of Surprise,"Automotive, Car Dealers",1,4.5
3084,BdCn0YbE32-nUM_fijUP5w,Elite Appliance Repair,"Appliances & Repair, Local Services, Contractors, Home Services",1,5.0
3085,xqbvqZHNyj2qExHdizzd0w,D' Pinoy Joint,"Restaurants, Filipino",1,3.5
3086,JpgVl3d20CMRNjf1DVnzGA,Pampas Churrascaria Brazilian Grille,"Event Planning & Services, Restaurants, Buffets, Caterers, Steakhouses, Seafood, Brazilian",1,3.0
3087,wib5LeUWBkxu67Rl3ruMDQ,Porco Lounge and Tiki Room,"Tiki Bars, Bars, Nightlife, Lounges",1,4.5
3088,HTAAMVDZ4P0VX5F9euJBoA,Szechwan Garden,"Restaurants, Chinese",1,4.0
3089,j6aEG3n0r9vxvGzqIhF-ZA,East Foot Spa,"Day Spas, Health & Medical, Beauty & Spas, Massage, Reflexology",1,3.5
3090,EpPOZAG0u7qHP-jv5HjFUg,Koi Poke,"Poke, Food, Hawaiian, Sushi Bars, Restaurants",1,5.0
3091,EvxTD0ETbbFbFjUMWhHbIw,Oh Curry,"Japanese Curry, Japanese, Restaurants",1,4.5
3092,LdSIXJeWpK5u8tq-nKxQ1w,Yogurtini,"Ice Cream & Frozen Yogurt, Food",1,4.0
3093,wPGjrXl1W0Bb8m2L7nBAew,Pho King Vietnamese Kitchen,"Vietnamese, Soup, Restaurants",1,4.5
3094,SGyQqYXVq2Rck8ipEmJKmg,Purple Penguin Snowcone Shack,"Shaved Ice, Food Trucks, Food, Local Flavor, Ice Cream & Frozen Yogurt, Desserts, Food Stands, Restaurants",1,4.5
3095,5HGQHjavoTgcKHFa-x7r8A,Village Tavern,"Steakhouses, American (Traditional), Bars, Restaurants, Burgers, American (New), Nightlife",1,4.0
3096,dulgBrNtDCGjYcbQa2E6uA,Michael's on Simcoe,"Restaurants, Seafood, Steakhouses, Italian",1,4.0
3097,C6vH0qzmcerMkiJy3VO9qA,Estiatorio VOLOS,"Vegetarian, Mediterranean, Greek, Restaurants, Seafood",1,4.0
3098,9km51KaQujxsSgdaG9gYSw,Paina Cafe,"Seafood, Poke, Food, Hawaiian, Restaurants, Sandwiches",1,4.5
3099,Nw24O7pZTBKtQ9_DFUiRgA,Eis Cream Cafe,"Restaurants, Ice Cream & Frozen Yogurt, Desserts, Donuts, Cafes, Food",0,4.5
3100,U9KZ-UGbdee4lpegNH0JnA,JW Marriott Scottsdale Camelback Inn Resort & Spa,"Beauty & Spas, Day Spas, Hotels, Venues & Event Spaces, Event Planning & Services, Hotels & Travel, Resorts",1,4.0
3101,7W8Mvi5yOKjccZsIF64N_Q,Under Review,"Nightlife, Sports Bars, Bars",1,3.0
3102,KE1hiwKmhQPnhtBg48vFtw,LA Fitness,"Yoga, Gyms, Active Life, Trainers, Fitness & Instruction, Sports Clubs",1,2.5
3103,0LmDg_Y6Ht3zFqtvmLhp6g,Cornish Pasty,"Nightlife, Pubs, British, Bars, Restaurants",1,4.0
3104,TTglnKh_kURiH1RUasNq1A,TruFusion Summerlin,"Active Life, Cycling Classes, Fitness & Instruction, Boxing, Yoga, Trainers, Barre Classes, Boot Camps, Pilates",1,4.5
3105,R7mbP3t1GfiVuYsgLRQtVg,Always Unleashed Pet Resort,"Pet Services, Pets, Pet Sitting",1,3.5
3106,5EIuCcoHY2evAhFMBV6G6g,Pinot Brasserie,"French, Steakhouses, Restaurants",0,3.5
3107,1nQMj-F3Oz3IeP9h10CNIA,The Blake House,"Nightlife, Restaurants, Bars, Pubs, Local Flavor",1,4.0
3108,eLFfWcdb7VkqNyTONksHiQ,Gen Korean BBQ House,"Barbeque, Korean, Buffets, Restaurants",1,4.0
3109,wkKlpSx3OcoGJiv7p8VZzw,Sparrow + Wolf,"American (New), Caterers, Bars, Cocktail Bars, Nightlife, Event Planning & Services, Restaurants",1,4.5
3110,7jl9EJQCGBiTyXTDXMsRIw,Donovan's Steak & Chop House,"Restaurants, Bars, Seafood, Steakhouses, Nightlife",0,3.5
3111,6lovZEiwWcRYRhyKd94DRg,Smashburger,"Restaurants, Food, Burgers",1,3.5
3112,A6upLxml9nNaVT_V3oIUkg,Cracker Barrel Old Country Store,"Comfort Food, Event Planning & Services, American (Traditional), Caterers, Salad, Grocery, Breakfast & Brunch, Desserts, Food, Restaurants, Southern",1,3.5
3113,W90h9VXUSdRz1_uJhweVPQ,Yusho,"Restaurants, Food, Japanese, Chinese",0,3.0
3114,IUmylj6lLBFUyQtBnxB_jQ,Sushi Rock,"Restaurants, Japanese, Sushi Bars, Steakhouses",0,2.5
3115,RJZK4XXMXYcu9NeLOWMP5A,Elaine's Nails,"Hair Removal, Beauty & Spas, Nail Salons, Reflexology, Health & Medical",1,4.0
3116,ujVvI7_HZPUKagnBddPHPA,The Resort On Mt Charleston,"Ski Resorts, Event Planning & Services, Hotels & Travel, Hotels",1,2.5
3117,Qy_tDaVTWlS14fEglzo1Tg,Rachel's Kitchen,"American (New), Juice Bars & Smoothies, Burgers, Sandwiches, Restaurants, Breakfast & Brunch, Food",1,4.0
3118,LJ6F0Vyias0EpuXAqGcA0Q,Hair Pollution,"Hair Salons, Beauty & Spas, Waxing, Hair Extensions, Hair Removal, Shopping, Makeup Artists, Arts & Entertainment, Art Galleries, Hair Stylists",1,4.5
3119,zMGhQqA1Hho808BuQr9I6A,Mozaik Skin & Body,"Hair Removal, Day Spas, Skin Care, Massage, Spray Tanning, Tanning, Beauty & Spas",1,4.5
3120,4mYPOzBokDgz307TW2EIKw,Crafted Buffet,"Restaurants, Buffets",1,2.5
3121,8FUzCm4Q13MJMX7N6ftmQw,China Hot Wok,"Seafood, Specialty Food, Noodles, Restaurants, Food, Chinese, Ethnic Food",1,4.0
3122,yRQFS-UT0Tn5PvNCLeZV9w,The Apothecary Shoppe,"Naturopathic/Holistic, Cannabis Clinics, Health & Medical, Doctors",1,4.0
3123,MtSMVg-jo_IDLKcvjixLjg,Meineke Car Care Center,"Automotive, Auto Repair, Oil Change Stations, Tires",1,4.0
3124,9vXJXydGeJHLdhRohfd59w,Sushi Station,"Asian Fusion, Restaurants, Conveyor Belt Sushi, Japanese, Sushi Bars",1,3.5
3125,BcMScM5suAiaHQa28v8s6A,Delightful Nails,"Beauty & Spas, Nail Salons",1,4.0
