itemId,title,outdoor,time,genre
254,梅赛德斯-奔驰文化中心,2,1,"梅赛德斯-奔驰文化中心是全球顶级的娱乐、文化、体育及休闲圣殿，从购物到餐饮一应俱全。文化中心拥有五个观众楼层、18,000个座位、82个VIP包厢、多功能酒廊及会议室，配备顶级音响及演出设施。作为沪上具有活力的先锋娱乐地标，场馆汇聚了国内外炙手可热的文化、演艺及体育盛事。滚石乐队、泰勒·斯威夫特、陈奕迅、BigBang、周杰伦的演唱会，以及NBA国际系列赛中国站都在此举办过。"
255,九曲桥,1,2,九曲桥实为七曲桥，从池边到池中心的湖心亭，只有七个曲。九曲桥九曲十八弯，且每个弯曲的角度大小不一，有大于90度直角的，也有小于90度直角的。九曲桥如今的桥面为花岗石板，每一弯曲处一块石板上均雕刻一朵季节性花朵，如正月水仙、二月杏花、三月桃花……直到十二月腊梅。池中央，一座荷花仙子的雕像似乎含笑迎接着来往的游客。
256,上海展览中心,2,2,上海展览中心建成于1955年，原名“中苏友好大厦”，是上海的代表性建筑之一，也是50年代上海市建造的首座大型建筑，与北京展览馆一样同属俄罗斯古典主义建筑风格。宽大对称的建筑，标志性的红五星，内部穹顶高拱、立柱浮雕，水晶吊灯，无一不沉稳华丽，展示着前苏联的建筑风采。上海展览中心所在地原为英籍犹太人哈同的私人花园爱俪园，俗称哈同花园，哈同与其夫人罗迦陵相继去世后，太平洋战争爆发，被进入公共租界的日军侵占，几经战乱哈同花园逐渐荒废。馆内常年举办五花八门的展览，每次都人潮涌涌，或多或少总有点收获。
257,鲁迅纪念馆,2,2,上海鲁迅纪念馆位于上海市虹口区四川北路2288号鲁迅公园内。1951年由华东军政委员会文化部谢旦如先生负责筹建，1999年完成改扩建，是新中国第一座人物性纪念馆，馆名由周恩来总理题写。纪念馆是一幢具鲁迅故乡绍兴民居风格的建筑，文物文献资料20余万件，其中一级文物达160余件，6000余件为珍贵、重要文物。上海鲁迅纪念馆以鲁迅纪念馆的生平陈列、鲁迅墓、鲁迅故居 三位一体。
258,惠民公园,1,2,上海惠民公园园址原系公墓，占地1.12万平方米。1958年该地被上海丝织二厂征用，但后来又未按原计划扩建。墓地原来树木较多，且生长良好，榆林区人民委员会于1959年5月收回其中8000平方米土地，经略加整修辟为儿童公园，当年10月对外开放，不收门票。早期公园中的一亭一绿廊均系竹木结构，道路为泥石路面，后来将泥石路改建为水泥路，竹亭改为钢筋混凝土结构的六角亭。“文化大革命”期间，园内一些设施受到不同程度的损坏，1977年为此闭园进行整修，除调整绿化布局外，改建了紫藤廊和儿童乐园围栏。1979年10月公园重新开放，改为售票公园。在园北大门内置一圆形花坛，花坛后的广场上散栽梧桐。园中部丛植的乔木旁有六角亭。园东南为儿童乐园，内设滑梯、转盘、荡湖船、跷跷板、十样景等游乐设施。公园的周边以种植珊瑚树为主，多植花灌木，并以大叶黄杨作为绿篱。园内有黑松、龙柏、珊瑚树、蚊母树、香樟、白玉兰、广玉兰、海棠、丁香、花桃、桂花、腊梅等乔灌木51种共1480株。
259,和平公园,1,2,上海和平公园于1958年建成，占地 264 亩，其中水面积为 50 亩，是一座以中国自然山水园林风格为特色的综合性公园，国家AAA级旅游风景区。上海和平公园共分三个景区，即风景游览区、动物观赏区、儿童娱乐区。
260,毛泽东旧居,2,1,上海毛泽东故居，建筑面积520平方米，在威海路583弄（原公共租界慕尔鸣路甲秀里），是一幢二楼二底、砖木结构、坐南朝北的老式石库门里弄住宅建筑上海毛泽东旧居。这幢楼的七号，就是毛泽东和夫人杨开慧在1924年2月至年底住过的地方。
261,法华塔,2,2,嘉定法华塔，又名金沙塔，位于嘉定州桥老街。始建于宋代开禧年间，此后，明代万历年间，清代康熙、雍正、乾隆、嘉庆及民国时期均有不同程度的修缮。1996年1月对法华塔地宫进行清理发掘，先后发现了宋、元、明三代的一批佛像、书籍、古钱、玉器等珍贵文物。1996年，按明代风格对该塔进行了修复。如今，老街已形成以一塔、二河、三街、四桥融为一体的江南水乡佳景。
262,金罗店美兰湖景区,1,2,上海最大的异国风情旅游景区，分为美兰湖休闲文化区、高尔夫运动文化体验区、宝山寺佛教建筑文化区等三大片。它以纯生态绿色环境、茂密的森林覆盖、清新自然的空气、浓缩的北欧精华建筑群落为特色，被誉为“北上海最美丽的地方”。倚身船舷，任船儿随风摇曳，岸边满目红墙绿树、美景依览。
263,龙华烈士陵园,1,3,龙华烈士陵园占地285亩，建有纪念、瞻仰、碑苑、遗址、烈士墓、就义地及地下通道、青少年教育活动和游憩等区域。每一区域都由不同的建筑群构成。人们在瞻仰缅怀英烈的同时，又沉浸在文化和艺术的氛围中。龙华烈士陵园建筑的艺术特点是主题、主轴线、立体建筑的融合，以及“过去”、“现在”、“未来”的交替。红岩石、入口广场、园名牌楼、纪念桥、纪念广场、纪念碑、纪念馆、无名烈士陵等一系列建筑井然有序地坐落在陵园的南北主轴线上。入口处的红岩石，以其特定的思想意蕴点出了陵园的人文主题；纪念广场是陵园的中心地带；纪念馆以四层素色花岗石阶梯与金字塔型的蓝色玻璃幕墙和谐组合，于庄严凝重中透出明朗开阔的意境……这些建筑成功地营造出陵园独特的纪念氛围，并以其庄重大器、中西合璧、富有时代气息的建筑风格，使龙华烈士陵园成为上海标志性纪念建筑。
264,中福会少年宫,2,3,国家名誉主席宋庆龄亲手创办的中福会少年宫成立于1953年6月1日，是全国第一家少年宫。作为群众性、综合性的少年儿童校外教育机构，少年宫始终遵循“实验性、示范性，加强科学研究和对外交往与合作”的办宫方针，积极探索、创新与实践，首创了“布谷鸟歌咏节”、“小孔雀舞蹈节”、“戏剧节”和“少年儿童游戏节”等一系列在上海、乃至全国颇有影响的少儿阵地活动，还承接完成了八五国家重点课题《少年宫教育发展史》，九五国家重点课题《面向21世纪中国少年宫的现状调查与对策研究》2019年10月，被列入第八批全国重点文物保护单位名单。
265,同乐坊,2,2,上海最早建立的轻工业群落，同乐坊它座落于西康路、余姚路和海防路围合而成的三角形地带，临近长寿路商圈、静安寺商圈、 南京西路CBD商务中心。同乐坊占地面积约11300平方米，建筑面积约20000平方米。同乐坊古已有之。从20世纪20年代起，作为沪西工业区，沿苏 州河一带皆是一些有名的大厂，而同乐坊所在的西康路、余姚路则集中了极具上海特色的弄堂与小型工厂建筑。根据1947年的英制地图记载，当时的同乐坊内座 落着中国钢铁工厂、中国钢品厂、马宝山糖果饼干制造厂、增泰纺织染厂、三元橡皮印刷厂、芷江大戏院、芷江电影院、西海商场、竞华中小学等。同乐坊这些极具老上海特色的弄堂工厂，展示了老上海民族工业和文化的一个独特部分。
